Entity,Code,Year,Renewables per capita (kWh)
Norway,NOR,1973,51.100352
Norway,NOR,1974,53.379231
Norway,NOR,1975,53.594243
Norway,NOR,1976,56.516476
Norway,NOR,1977,49.471135
Norway,NOR,1978,55.231218
Norway,NOR,1979,60.491905
Norway,NOR,1980,56.842516
Norway,NOR,1981,62.911058
Norway,NOR,1982,62.485864
Norway,NOR,1983,71.170427
Norway,NOR,1984,71.091164
Norway,NOR,1985,68.483347
Norway,NOR,1986,64.11548
Norway,NOR,1987,68.528304
Norway,NOR,1988,71.910556
Norway,NOR,1989,77.844228
Norway,NOR,1990,79.375047
Norway,NOR,1991,71.798683
Norway,NOR,1992,75.638697
Norway,NOR,1993,76.877008
Norway,NOR,1994,71.595968
Norway,NOR,1995,77.487149
Norway,NOR,1996,65.865571
Norway,NOR,1997,69.140327
Norway,NOR,1998,72.441529
Norway,NOR,1999,35540
Norway,NOR,2000,36540
Norway,NOR,2001,38220
Norway,NOR,2002,39890
Norway,NOR,2003,44750
Norway,NOR,2004,54140
Norway,NOR,2005,63830
Norway,NOR,2006,70020
Norway,NOR,2007,78470
Norway,NOR,2008,87470
Norway,NOR,2009,87830
Norway,NOR,2010,88490
Norway,NOR,2011,90330
Norway,NOR,2012,99110
Norway,NOR,2013,104190
Norway,NOR,2014,104370
Norway,NOR,2015,92910
Norway,NOR,2016,81370
Norway,NOR,2017,75650
Norway,NOR,2018,80320
Norway,NOR,2019,81640
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.000816
Oman,OMN,2014,0.000758
Oman,OMN,2015,0.002194
Oman,OMN,2016,0.002088
Oman,OMN,2017,0.001993
Oman,OMN,2018,0.001933
Oman,OMN,2019,0.001869
Pakistan,PAK,1965,0.119825
Pakistan,PAK,1966,0.116748
Pakistan,PAK,1967,0.134759
Pakistan,PAK,1968,0.157732
Pakistan,PAK,1969,0.162024
Pakistan,PAK,1970,0.139564
Pakistan,PAK,1971,0.177358
Pakistan,PAK,1972,0.181596
Pakistan,PAK,1973,0.186382
Pakistan,PAK,1974,0.182139
Pakistan,PAK,1975,0.20357
Pakistan,PAK,1976,0.214548
Pakistan,PAK,1977,0.247225
Pakistan,PAK,1978,0.297524
Pakistan,PAK,1979,0.31161
Pakistan,PAK,1980,0.316285
Pakistan,PAK,1981,0.319532
Pakistan,PAK,1982,0.34769
Pakistan,PAK,1983,0.3894
Pakistan,PAK,1984,0.39038
Pakistan,PAK,1985,0.392417
Pakistan,PAK,1986,0.363326
Pakistan,PAK,1987,0.462762
Pakistan,PAK,1988,0.470268
Pakistan,PAK,1989,0.463616
Pakistan,PAK,1990,0.440877
Pakistan,PAK,1991,0.458447
Pakistan,PAK,1992,0.486363
Pakistan,PAK,1993,0.520351
Pakistan,PAK,1994,0.496805
Pakistan,PAK,1995,0.510476
Pakistan,PAK,1996,0.540886
Pakistan,PAK,1997,0.390979
Pakistan,PAK,1998,0.496624
Pakistan,PAK,1999,0.430915
Pakistan,PAK,2000,0.360726
Pakistan,PAK,2001,0.362299
Pakistan,PAK,2002,0.391965
Pakistan,PAK,2003,0.456251
Pakistan,PAK,2004,0.471584
Pakistan,PAK,2005,0.515135
Pakistan,PAK,2006,0.492976
Pakistan,PAK,2007,0.50145
Pakistan,PAK,2008,0.420466
Pakistan,PAK,2009,0.429721
Pakistan,PAK,2010,0.433387
Pakistan,PAK,2011,0.432824
Pakistan,PAK,2012,0.148708
Pakistan,PAK,2013,0.671958
Pakistan,PAK,2014,0.434062
Pakistan,PAK,2015,0.437377
Pakistan,PAK,2016,0.462538
Pakistan,PAK,2017,0.416123
Pakistan,PAK,2018,0.401336
Pakistan,PAK,2019,0.485812
Peru,PER,1965,0.622634
Peru,PER,1966,0.6519
Peru,PER,1967,0.710423
Peru,PER,1968,0.741614
Peru,PER,1969,0.785195
Peru,PER,1970,0.729735
Peru,PER,1971,0.906051
Peru,PER,1972,0.910562
Peru,PER,1973,0.950063
Peru,PER,1974,1.014037
Peru,PER,1975,1.032416
Peru,PER,1976,1.05892
Peru,PER,1977,1.070756
Peru,PER,1978,1.066789
Peru,PER,1979,1.114488
Peru,PER,1980,1.123111
Peru,PER,1981,1.246719
Peru,PER,1982,1.288488
Peru,PER,1983,1.214681
Peru,PER,1984,1.271711
Peru,PER,1985,1.341758
Peru,PER,1986,1.402484
Peru,PER,1987,1.478637
Peru,PER,1988,1.386592
Peru,PER,1989,1.36897
Peru,PER,1990,1.334709
Peru,PER,1991,1.433784
Peru,PER,1992,1.187937
Peru,PER,1993,1.413098
Peru,PER,1994,1.498424
Peru,PER,1995,1.495216
Peru,PER,1996,1.510531
Peru,PER,1997,1.473024
Peru,PER,1998,1.508606
Peru,PER,1999,2030
Peru,PER,2000,1970
Peru,PER,2001,1900
Peru,PER,2002,1960
Peru,PER,2003,2080
Peru,PER,2004,2280
Peru,PER,2005,2540
Peru,PER,2006,2810
Peru,PER,2007,3210
Peru,PER,2008,3790
Peru,PER,2009,3970
Peru,PER,2010,4410
Peru,PER,2011,4970
Peru,PER,2012,5790
Peru,PER,2013,6420
Peru,PER,2014,6530
Peru,PER,2015,6340
Peru,PER,2016,6110
Peru,PER,2017,6060
Peru,PER,2018,6470
Peru,PER,2019,6790
Philippines,PHL,1965,0.139293
Philippines,PHL,1966,0.132508
Philippines,PHL,1967,0.142173
Philippines,PHL,1968,0.141375
Philippines,PHL,1969,0.144934
Philippines,PHL,1970,0.162691
Philippines,PHL,1971,0.145711
Philippines,PHL,1972,0.161658
Philippines,PHL,1973,0.168989
Philippines,PHL,1974,0.14192
Philippines,PHL,1975,0.152863
Philippines,PHL,1976,0.182908
Philippines,PHL,1977,0.134658
Philippines,PHL,1978,0.174331
Philippines,PHL,1979,0.212067
Philippines,PHL,1980,0.326523
Philippines,PHL,1981,0.435856
Philippines,PHL,1982,0.42651
Philippines,PHL,1983,0.481054
Philippines,PHL,1984,0.559293
Philippines,PHL,1985,0.588309
Philippines,PHL,1986,0.577442
Philippines,PHL,1987,0.492018
Philippines,PHL,1988,0.542701
Philippines,PHL,1989,0.561009
Philippines,PHL,1990,0.536651
Philippines,PHL,1991,0.477285
Philippines,PHL,1992,0.4332
Philippines,PHL,1993,0.446195
Philippines,PHL,1994,0.49631
Philippines,PHL,1995,0.492273
Philippines,PHL,1996,0.527686
Philippines,PHL,1997,0.506102
Philippines,PHL,1998,0.520053
Philippines,PHL,1999,0.67088
Philippines,PHL,2000,0.691845
Philippines,PHL,2001,0.607765
Philippines,PHL,2002,0.58217
Philippines,PHL,2003,0.580361
Philippines,PHL,2004,0.603141
Philippines,PHL,2005,0.570475
Philippines,PHL,2006,0.622226
Philippines,PHL,2007,0.559662
Philippines,PHL,2008,0.599028
Philippines,PHL,2009,0.573179
Philippines,PHL,2010,0.494541
Philippines,PHL,2011,0.538103
Philippines,PHL,2012,0.5501
Philippines,PHL,2013,0.515377
Philippines,PHL,2014,0.501565
Philippines,PHL,2015,0.519345
Philippines,PHL,2016,0.533202
Philippines,PHL,2017,0.551072
Philippines,PHL,2018,0.543585
Philippines,PHL,2019,0.548209
Poland,POL,1965,0.081666
Poland,POL,1966,0.081996
Poland,POL,1967,0.087159
Poland,POL,1968,0.090893
Poland,POL,1969,0.076663
Poland,POL,1970,0.155744
Poland,POL,1971,0.141043
Poland,POL,1972,0.141458
Poland,POL,1973,0.139587
Poland,POL,1974,0.19436
Poland,POL,1975,0.179974
Poland,POL,1976,0.148187
Poland,POL,1977,0.178538
Poland,POL,1978,0.176209
Poland,POL,1979,0.161496
Poland,POL,1980,0.20298
Poland,POL,1981,0.18628
Poland,POL,1982,0.138958
Poland,POL,1983,0.154785
Poland,POL,1984,0.132092
Poland,POL,1985,0.168235
Poland,POL,1986,0.142532
Poland,POL,1987,0.137172
Poland,POL,1988,0.139047
Poland,POL,1989,0.125699
Poland,POL,1990,0.107716
Poland,POL,1991,0.109994
Poland,POL,1992,0.117662
Poland,POL,1993,0.112341
Poland,POL,1994,0.129088
Poland,POL,1995,0.141204
Poland,POL,1996,0.148879
Poland,POL,1997,0.153644
Poland,POL,1998,0.182453
Poland,POL,1999,4440
Poland,POL,2000,4670
Poland,POL,2001,4710
Poland,POL,2002,4900
Poland,POL,2003,5500
Poland,POL,2004,6250
Poland,POL,2005,7340
Poland,POL,2006,8460
Poland,POL,2007,9940
Poland,POL,2008,11980
Poland,POL,2009,12500
Poland,POL,2010,12740
Poland,POL,2011,12890
Poland,POL,2012,13160
Poland,POL,2013,13390
Poland,POL,2014,13560
Poland,POL,2015,13310
Poland,POL,2016,12720
Poland,POL,2017,12730
Poland,POL,2018,14150
Poland,POL,2019,15360
Portugal,PRT,1965,1.310841
Portugal,PRT,1966,1.725595
Portugal,PRT,1967,1.800748
Portugal,PRT,1968,1.731636
Portugal,PRT,1969,2.116817
Portugal,PRT,1970,1.92335
Portugal,PRT,1971,2.015647
Portugal,PRT,1972,2.275258
Portugal,PRT,1973,2.346519
Portugal,PRT,1974,2.460671
Portugal,PRT,1975,2.01277
Portugal,PRT,1976,1.498186
Portugal,PRT,1977,3.004279
Portugal,PRT,1978,3.211036
Portugal,PRT,1979,3.2982
Portugal,PRT,1980,2.374402
Portugal,PRT,1981,1.507542
Portugal,PRT,1982,2.046963
Portugal,PRT,1983,2.364886
Portugal,PRT,1984,2.838538
Portugal,PRT,1985,3.144831
Portugal,PRT,1986,2.552222
Portugal,PRT,1987,2.736592
Portugal,PRT,1988,3.615969
Portugal,PRT,1989,1.820402
Portugal,PRT,1990,2.765417
Portugal,PRT,1991,2.761241
Portugal,PRT,1992,1.545585
Portugal,PRT,1993,2.626778
Portugal,PRT,1994,3.219404
Portugal,PRT,1995,2.584538
Portugal,PRT,1996,4.328392
Portugal,PRT,1997,3.88507
Portugal,PRT,1998,3.84886
Portugal,PRT,1999,2.342545
Portugal,PRT,2000,3.471456
Portugal,PRT,2001,4.201021
Portugal,PRT,2002,2.569491
Portugal,PRT,2003,4.624779
Portugal,PRT,2004,3.184736
Portugal,PRT,2005,2.106694
Portugal,PRT,2006,4.04326
Portugal,PRT,2007,4.211043
Portugal,PRT,2008,3.799318
Portugal,PRT,2009,4.772567
Portugal,PRT,2010,7.336399
Portugal,PRT,2011,6.250476
Portugal,PRT,2012,5.049133
Portugal,PRT,2013,7.510692
Portugal,PRT,2014,8.019174
Portugal,PRT,2015,6.340775
Portugal,PRT,2016,8.174906
Portugal,PRT,2017,5.773432
Portugal,PRT,2018,7.445236
Portugal,PRT,2019,6.927427
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.147568
Qatar,QAT,2012,0.135987
Qatar,QAT,2013,0.129924
Qatar,QAT,2014,0.12559
Qatar,QAT,2015,0.119636
Qatar,QAT,2016,0.116746
Qatar,QAT,2017,0.113035
Qatar,QAT,2018,0.110072
Qatar,QAT,2019,0.107729
Romania,ROU,1965,0.144049
Romania,ROU,1966,0.146819
Romania,ROU,1967,0.206956
Romania,ROU,1968,0.216339
Romania,ROU,1969,0.303292
Romania,ROU,1970,0.37485
Romania,ROU,1971,0.600756
Romania,ROU,1972,0.970789
Romania,ROU,1973,0.987327
Romania,ROU,1974,1.097644
Romania,ROU,1975,1.200166
Romania,ROU,1976,1.029273
Romania,ROU,1977,1.175224
Romania,ROU,1978,1.322954
Romania,ROU,1979,1.402183
Romania,ROU,1980,1.552123
Romania,ROU,1981,1.55608
Romania,ROU,1982,1.442241
Romania,ROU,1983,1.217242
Romania,ROU,1984,1.368828
Romania,ROU,1985,1.530663
Romania,ROU,1986,1.295698
Romania,ROU,1987,1.337003
Romania,ROU,1988,1.754487
Romania,ROU,1989,1.619129
Romania,ROU,1990,1.349695
Romania,ROU,1991,1.727512
Romania,ROU,1992,1.390554
Romania,ROU,1993,1.52511
Romania,ROU,1994,1.567698
Romania,ROU,1995,2.019137
Romania,ROU,1996,1.918965
Romania,ROU,1997,2.149779
Romania,ROU,1998,2.33563
Romania,ROU,1999,2.278482
Romania,ROU,2000,1.854363
Romania,ROU,2001,1.87292
Romania,ROU,2002,2.013699
Romania,ROU,2003,1.663466
Romania,ROU,2004,2.072095
Romania,ROU,2005,2.538659
Romania,ROU,2006,2.311302
Romania,ROU,2007,2.021045
Romania,ROU,2008,2.182771
Romania,ROU,2009,1.977193
Romania,ROU,2010,2.585715
Romania,ROU,2011,2.07883
Romania,ROU,2012,1.900716
Romania,ROU,2013,2.541486
Romania,ROU,2014,3.181445
Romania,ROU,2015,3.326719
Romania,ROU,2016,3.426021
Romania,ROU,2017,3.088708
Romania,ROU,2018,3.337546
Romania,ROU,2019,3.127141
Russia,RUS,1985,3.103616
Russia,RUS,1986,3.170077
Russia,RUS,1987,3.112855
Russia,RUS,1988,3.061443
Russia,RUS,1989,3.021051
Russia,RUS,1990,3.142647
Russia,RUS,1991,3.156225
Russia,RUS,1992,3.234683
Russia,RUS,1993,3.26407
Russia,RUS,1994,3.295291
Russia,RUS,1995,3.304135
Russia,RUS,1996,2.896851
Russia,RUS,1997,2.961317
Russia,RUS,1998,2.988789
Russia,RUS,1999,3.035562
Russia,RUS,2000,3.114593
Russia,RUS,2001,3.293126
Russia,RUS,2002,3.065524
Russia,RUS,2003,2.939758
Russia,RUS,2004,3.30922
Russia,RUS,2005,3.240258
Russia,RUS,2006,3.239466
Russia,RUS,2007,3.291644
Russia,RUS,2008,3.045626
Russia,RUS,2009,3.197714
Russia,RUS,2010,3.035249
Russia,RUS,2011,2.95062
Russia,RUS,2012,2.933029
Russia,RUS,2013,3.22233
Russia,RUS,2014,3.064573
Russia,RUS,2015,2.948061
Russia,RUS,2016,3.214127
Russia,RUS,2017,3.201493
Russia,RUS,2018,3.274789
Russia,RUS,2019,3.330487
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.000062
Saudi Arabia,SAU,2009,0.00006
Saudi Arabia,SAU,2010,0.000389
Saudi Arabia,SAU,2011,0.000455
Saudi Arabia,SAU,2012,0.002083
Saudi Arabia,SAU,2013,0.003328
Saudi Arabia,SAU,2014,0.003473
Saudi Arabia,SAU,2015,0.010304
Saudi Arabia,SAU,2016,0.010014
Saudi Arabia,SAU,2017,0.011729
Saudi Arabia,SAU,2018,0.028103
Saudi Arabia,SAU,2019,0.128695
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.085486
Singapore,SGP,1987,0.083817
Singapore,SGP,1988,0.082183
Singapore,SGP,1989,0.080392
Singapore,SGP,1990,0.078364
Singapore,SGP,1991,0.219463
Singapore,SGP,1992,0.212674
Singapore,SGP,1993,0.205855
Singapore,SGP,1994,0.199226
Singapore,SGP,1995,0.193011
Singapore,SGP,1996,0.187069
Singapore,SGP,1997,0.181385
Singapore,SGP,1998,0.176264
Singapore,SGP,1999,0.172075
Singapore,SGP,2000,0.168914
Singapore,SGP,2001,0.320176
Singapore,SGP,2002,0.316018
Singapore,SGP,2003,0.326607
Singapore,SGP,2004,0.310428
Singapore,SGP,2005,0.301182
Singapore,SGP,2006,0.287677
Singapore,SGP,2007,0.28634
Singapore,SGP,2008,0.288054
Singapore,SGP,2009,0.279236
Singapore,SGP,2010,0.299938
Singapore,SGP,2011,0.300342
Singapore,SGP,2012,0.308912
Singapore,SGP,2013,0.337174
Singapore,SGP,2014,0.353959
Singapore,SGP,2015,0.389517
Singapore,SGP,2016,0.395862
Singapore,SGP,2017,0.393158
Singapore,SGP,2018,0.387543
Singapore,SGP,2019,0.40578
Slovakia,SVK,1965,1.408827
Slovakia,SVK,1966,1.339314
Slovakia,SVK,1967,1.13959
Slovakia,SVK,1968,1.039234
Slovakia,SVK,1969,0.803696
Slovakia,SVK,1970,1.203541
Slovakia,SVK,1971,0.89598
Slovakia,SVK,1972,0.93034
Slovakia,SVK,1973,0.7882
Slovakia,SVK,1974,1.312435
Slovakia,SVK,1975,1.170022
Slovakia,SVK,1976,1.167917
Slovakia,SVK,1977,1.378585
Slovakia,SVK,1978,1.27983
Slovakia,SVK,1979,1.056813
Slovakia,SVK,1980,1.254643
Slovakia,SVK,1981,1.0842
Slovakia,SVK,1982,0.944905
Slovakia,SVK,1983,0.996454
Slovakia,SVK,1984,0.840687
Slovakia,SVK,1985,1.1381
Slovakia,SVK,1986,0.895799
Slovakia,SVK,1987,1.028098
Slovakia,SVK,1988,0.929635
Slovakia,SVK,1989,1.034745
Slovakia,SVK,1990,0.987562
Slovakia,SVK,1991,0.736695
Slovakia,SVK,1992,1.009675
Slovakia,SVK,1993,1.801115
Slovakia,SVK,1994,2.255684
Slovakia,SVK,1995,2.521966
Slovakia,SVK,1996,2.180441
Slovakia,SVK,1997,2.094027
Slovakia,SVK,1998,2.196995
Slovakia,SVK,1999,2.302295
Slovakia,SVK,2000,2.374413
Slovakia,SVK,2001,2.596713
Slovakia,SVK,2002,2.752093
Slovakia,SVK,2003,1.709789
Slovakia,SVK,2004,2.015089
Slovakia,SVK,2005,2.271373
Slovakia,SVK,2006,2.318973
Slovakia,SVK,2007,2.363518
Slovakia,SVK,2008,2.252029
Slovakia,SVK,2009,2.413621
Slovakia,SVK,2010,2.790709
Slovakia,SVK,2011,2.327959
Slovakia,SVK,2012,2.558635
Slovakia,SVK,2013,2.950749
Slovakia,SVK,2014,2.971486
Slovakia,SVK,2015,2.904389
Slovakia,SVK,2016,3.018039
Slovakia,SVK,2017,2.997433
Slovakia,SVK,2018,2.646273
Slovakia,SVK,2019,2.791914
Slovenia,SVN,1990,4.118204
Slovenia,SVN,1991,4.991151
Slovenia,SVN,1992,4.742315
Slovenia,SVN,1993,4.213175
Slovenia,SVN,1994,4.732669
Slovenia,SVN,1995,4.537087
Slovenia,SVN,1996,5.122623
Slovenia,SVN,1997,4.321146
Slovenia,SVN,1998,4.82302
Slovenia,SVN,1999,5.267722
Slovenia,SVN,2000,5.454956
Slovenia,SVN,2001,5.372262
Slovenia,SVN,2002,4.71249
Slovenia,SVN,2003,4.219471
Slovenia,SVN,2004,5.735049
Slovenia,SVN,2005,4.81481
Slovenia,SVN,2006,4.926681
Slovenia,SVN,2007,4.44909
Slovenia,SVN,2008,5.623993
Slovenia,SVN,2009,6.335511
Slovenia,SVN,2010,6.064706
Slovenia,SVN,2011,4.902431
Slovenia,SVN,2012,5.418107
Slovenia,SVN,2013,6.340418
Slovenia,SVN,2014,8.140764
Slovenia,SVN,2015,5.319711
Slovenia,SVN,2016,6.134228
Slovenia,SVN,2017,5.361056
Slovenia,SVN,2018,6.269455
Slovenia,SVN,2019,5.893465
South Africa,ZAF,1965,0.005302
South Africa,ZAF,1966,0.005028
South Africa,ZAF,1967,0.003539
South Africa,ZAF,1968,0.003183
South Africa,ZAF,1969,0.002714
South Africa,ZAF,1970,0.003147
South Africa,ZAF,1971,0.013727
South Africa,ZAF,1972,0.099505
South Africa,ZAF,1973,0.114419
South Africa,ZAF,1974,0.128068
South Africa,ZAF,1975,0.123481
South Africa,ZAF,1976,0.201692
South Africa,ZAF,1977,0.20392
South Africa,ZAF,1978,0.195189
South Africa,ZAF,1979,0.114198
South Africa,ZAF,1980,0.096493
South Africa,ZAF,1981,0.156536
South Africa,ZAF,1982,0.093606
South Africa,ZAF,1983,0.053326
South Africa,ZAF,1984,0.048852
South Africa,ZAF,1985,0.053041
South Africa,ZAF,1986,0.134593
South Africa,ZAF,1987,0.13096
South Africa,ZAF,1988,0.25023
South Africa,ZAF,1989,0.213301
South Africa,ZAF,1990,0.076236
South Africa,ZAF,1991,0.145815
South Africa,ZAF,1992,0.054014
South Africa,ZAF,1993,0.010233
South Africa,ZAF,1994,0.073546
South Africa,ZAF,1995,0.035463
South Africa,ZAF,1996,0.090683
South Africa,ZAF,1997,0.144617
South Africa,ZAF,1998,0.116117
South Africa,ZAF,1999,3480
South Africa,ZAF,2000,3420
South Africa,ZAF,2001,3190
South Africa,ZAF,2002,2990
South Africa,ZAF,2003,3280
South Africa,ZAF,2004,4180
South Africa,ZAF,2005,5610
South Africa,ZAF,2006,6310
South Africa,ZAF,2007,6630
South Africa,ZAF,2008,6660
South Africa,ZAF,2009,6510
South Africa,ZAF,2010,6880
South Africa,ZAF,2011,7760
South Africa,ZAF,2012,8370
South Africa,ZAF,2013,8070
South Africa,ZAF,2014,7370
South Africa,ZAF,2015,6610
South Africa,ZAF,2016,5990
South Africa,ZAF,2017,5910
South Africa,ZAF,2018,6340
South Africa,ZAF,2019,6670
South Korea,KOR,1965,0.068294
South Korea,KOR,1966,0.092551
South Korea,KOR,1967,0.087565
South Korea,KOR,1968,0.083578
South Korea,KOR,1969,0.125795
South Korea,KOR,1970,0.105317
South Korea,KOR,1971,0.111613
South Korea,KOR,1972,0.113416
South Korea,KOR,1973,0.104467
South Korea,KOR,1974,0.152211
South Korea,KOR,1975,0.132126
South Korea,KOR,1976,0.138237
South Korea,KOR,1977,0.106064
South Korea,KOR,1978,0.135729
South Korea,KOR,1979,0.170037
South Korea,KOR,1980,0.140209
South Korea,KOR,1981,0.18693
South Korea,KOR,1982,0.121631
South Korea,KOR,1983,0.160329
South Korea,KOR,1984,0.137741
South Korea,KOR,1985,0.21682
South Korea,KOR,1986,0.209344
South Korea,KOR,1987,0.264229
South Korea,KOR,1988,0.131159
South Korea,KOR,1989,0.193765
South Korea,KOR,1990,0.303224
South Korea,KOR,1991,0.223324
South Korea,KOR,1992,0.196351
South Korea,KOR,1993,0.265062
South Korea,KOR,1994,0.145588
South Korea,KOR,1995,0.184719
South Korea,KOR,1996,0.171846
South Korea,KOR,1997,0.174137
South Korea,KOR,1998,0.25879
South Korea,KOR,1999,0.251486
South Korea,KOR,2000,0.240996
South Korea,KOR,2001,0.140961
South Korea,KOR,2002,0.196146
South Korea,KOR,2003,0.288248
South Korea,KOR,2004,0.261643
South Korea,KOR,2005,0.228309
South Korea,KOR,2006,0.230185
South Korea,KOR,2007,0.267589
South Korea,KOR,2008,0.28858
South Korea,KOR,2009,0.345555
South Korea,KOR,2010,0.4491
South Korea,KOR,2011,0.511812
South Korea,KOR,2012,0.504979
South Korea,KOR,2013,0.594529
South Korea,KOR,2014,0.614221
South Korea,KOR,2015,0.754515
South Korea,KOR,2016,0.931563
South Korea,KOR,2017,1.165827
South Korea,KOR,2018,1.480175
South Korea,KOR,2019,1.703619
Spain,ESP,1965,1.701181
Spain,ESP,1966,2.330319
Spain,ESP,1967,1.917032
Spain,ESP,1968,2.042404
Spain,ESP,1969,2.536201
Spain,ESP,1970,2.280577
Spain,ESP,1971,2.58331
Spain,ESP,1972,2.847176
Spain,ESP,1973,2.294526
Spain,ESP,1974,2.397476
Spain,ESP,1975,2.026721
Spain,ESP,1976,1.617111
Spain,ESP,1977,3.025505
Spain,ESP,1978,3.042284
Spain,ESP,1979,3.465854
Spain,ESP,1980,2.204068
Spain,ESP,1981,1.636148
Spain,ESP,1982,1.949608
Spain,ESP,1983,1.99636
Spain,ESP,1984,2.306046
Spain,ESP,1985,2.287541
Spain,ESP,1986,1.932493
Spain,ESP,1987,1.992808
Spain,ESP,1988,2.55578
Spain,ESP,1989,1.416339
Spain,ESP,1990,1.840564
Spain,ESP,1991,1.968245
Spain,ESP,1992,1.381877
Spain,ESP,1993,1.762268
Spain,ESP,1994,2.031435
Spain,ESP,1995,1.704076
Spain,ESP,1996,2.871883
Spain,ESP,1997,2.566923
Spain,ESP,1998,2.549834
